ablation_variant,load_level,run_id,seed,generated_tasks,completed_tasks,attempted_interactions,successful_cooperations,failed_interactions,blocked_privacy_interactions,cooperation_rate,task_completion_ratio,reliability_score,resource_efficiency,fairness_index,trust_stability_index,privacy_exposure_risk,candidate_privacy_risk,accepted_privacy_exposure,avg_trust,trust_variance,avg_preference,avg_reciprocity,avg_privacy_risk,avg_total_utility,avg_system_utility,avg_social_utility,avg_resource_utility,avg_privacy_utility,avg_incentive_utility,energy_consumed,bandwidth_consumed,compute_consumed,throughput_mbps,packet_delivery_ratio,e2e_delay_ms,active_nodes
without_preference,low,0,1000,1.498000,1.234000,1.496000,1.234000,0.262000,0.002000,0.834000,0.834000,0.834000,0.818017,0.783582,0.799215,0.330414,0.380060,0.330414,0.577157,0.050196,0.614325,0.662016,0.330414,0.751339,0.810135,0.529280,0.986758,0.667586,0.797759,0.010817,0.034511,0.047308,9.872000,0.834000,88.730860,50.000000
without_preference,low,1,1001,1.494000,1.226000,1.492000,1.226000,0.266000,0.002000,0.830000,0.829000,0.829000,0.813061,0.720656,0.794287,0.315371,0.377359,0.315371,0.576808,0.051428,0.613197,0.657037,0.314973,0.755307,0.810186,0.531542,0.988768,0.684629,0.799414,0.010820,0.034708,0.046151,9.808000,0.830000,88.279132,50.000000
without_preference,low,2,1002,1.490000,1.188000,1.490000,1.188000,0.302000,0.000000,0.799000,0.799000,0.799000,0.784042,0.773139,0.795577,0.323774,0.384656,0.323774,0.556747,0.051106,0.596338,0.623397,0.323774,0.749844,0.809560,0.521229,0.988974,0.676226,0.789625,0.010783,0.034781,0.043947,9.504000,0.799000,86.292706,50.000000
without_preference,low,3,1003,1.508000,1.216000,1.508000,1.216000,0.292000,0.000000,0.803000,0.803000,0.803000,0.787841,0.752382,0.790074,0.331798,0.381387,0.331798,0.574788,0.052482,0.611034,0.637877,0.331798,0.751078,0.811769,0.525960,0.988885,0.668202,0.795151,0.010790,0.034840,0.046436,9.728000,0.803000,85.302608,50.000000
without_preference,low,4,1004,1.522000,1.218000,1.522000,1.218000,0.304000,0.000000,0.800000,0.800000,0.800000,0.784825,0.730517,0.785623,0.320867,0.368255,0.320867,0.577003,0.053594,0.612067,0.623574,0.320867,0.750611,0.813253,0.519134,0.988846,0.679133,0.788084,0.010781,0.035336,0.047315,9.744000,0.800000,84.501355,50.000000
without_preference,low,5,1005,1.494000,1.220000,1.488000,1.220000,0.268000,0.006000,0.827000,0.825000,0.825000,0.809313,0.703022,0.798310,0.310958,0.365573,0.310958,0.570033,0.050422,0.606656,0.633650,0.310320,0.755900,0.813234,0.528142,0.988871,0.689042,0.797907,0.010554,0.034492,0.045240,9.760000,0.827000,87.217850,50.000000
without_preference,low,6,1006,1.502000,1.206000,1.502000,1.206000,0.296000,0.000000,0.802000,0.802000,0.802000,0.787010,0.759477,0.791716,0.331490,0.382482,0.331490,0.570813,0.052071,0.610612,0.646184,0.331490,0.750743,0.812136,0.524644,0.988995,0.668510,0.793866,0.010673,0.034836,0.045090,9.648000,0.802000,83.491195,50.000000
without_preference,low,7,1007,1.502000,1.216000,1.502000,1.216000,0.286000,0.000000,0.810000,0.810000,0.810000,0.794546,0.731071,0.788150,0.327337,0.386871,0.327337,0.572472,0.052962,0.610091,0.638624,0.327337,0.748885,0.811033,0.519654,0.988890,0.672663,0.787163,0.010795,0.034393,0.046297,9.728000,0.810000,85.045751,50.000000
without_preference,low,8,1008,1.470000,1.200000,1.470000,1.200000,0.270000,0.000000,0.811000,0.811000,0.811000,0.795625,0.729567,0.799042,0.314194,0.368187,0.314194,0.579548,0.050239,0.613478,0.651366,0.314194,0.755571,0.811064,0.530602,0.988902,0.685806,0.799473,0.010515,0.033742,0.045239,9.600000,0.811000,85.708267,50.000000
without_preference,low,9,1009,1.524000,1.248000,1.522000,1.248000,0.274000,0.002000,0.826000,0.825000,0.825000,0.809020,0.751535,0.800595,0.314932,0.365011,0.314932,0.578718,0.049851,0.613171,0.653963,0.314832,0.755858,0.813008,0.530501,0.988586,0.685068,0.799148,0.011011,0.036292,0.047411,9.984000,0.826000,88.353304,50.000000
without_preference,low,10,1010,1.512000,1.262000,1.512000,1.262000,0.250000,0.000000,0.843000,0.843000,0.843000,0.826766,0.742211,0.801419,0.324091,0.382138,0.324091,0.578287,0.049645,0.613864,0.668733,0.324091,0.754503,0.813743,0.530353,0.988738,0.675909,0.798995,0.010771,0.034849,0.047475,10.096000,0.843000,88.949711,50.000000
without_preference,low,11,1011,1.486000,1.220000,1.486000,1.220000,0.266000,0.000000,0.826000,0.826000,0.826000,0.810091,0.777057,0.786884,0.317497,0.363571,0.317497,0.585557,0.053279,0.619091,0.646259,0.317497,0.754278,0.812979,0.527753,0.988711,0.682503,0.795817,0.010590,0.034214,0.046776,9.760000,0.826000,86.190444,50.000000
without_preference,low,12,1012,1.464000,1.196000,1.462000,1.196000,0.266000,0.002000,0.821000,0.820000,0.820000,0.804308,0.749551,0.805789,0.314641,0.364079,0.314641,0.576419,0.048553,0.609118,0.641367,0.314148,0.754542,0.814372,0.526186,0.988840,0.685359,0.794183,0.010474,0.033554,0.045087,9.568000,0.821000,86.061898,50.000000
without_preference,low,13,1013,1.496000,1.244000,1.496000,1.244000,0.252000,0.000000,0.826000,0.826000,0.826000,0.810346,0.770019,0.798366,0.306729,0.350112,0.306729,0.585790,0.050409,0.619695,0.653477,0.306729,0.757995,0.814735,0.530871,0.988871,0.693271,0.800109,0.010688,0.034559,0.046268,9.952000,0.826000,85.089980,50.000000
without_preference,low,14,1014,1.508000,1.204000,1.506000,1.204000,0.302000,0.002000,0.797000,0.797000,0.797000,0.781920,0.728210,0.784365,0.333155,0.389442,0.333155,0.565120,0.053909,0.603634,0.623851,0.333155,0.747332,0.810667,0.519843,0.986910,0.664845,0.788000,0.010415,0.035235,0.046283,9.632000,0.797000,83.198627,50.000000
without_preference,low,15,1015,1.514000,1.306000,1.514000,1.306000,0.208000,0.000000,0.864000,0.864000,0.864000,0.847549,0.746178,0.802932,0.313668,0.363302,0.313668,0.590906,0.049267,0.621993,0.662276,0.313668,0.760395,0.814607,0.539998,0.988849,0.686332,0.809510,0.010998,0.034821,0.047139,10.448000,0.864000,89.674437,50.000000
without_preference,low,16,1016,1.512000,1.264000,1.512000,1.264000,0.248000,0.000000,0.835000,0.835000,0.835000,0.819124,0.736119,0.801734,0.307509,0.358092,0.307509,0.580881,0.049567,0.613999,0.647064,0.307509,0.758968,0.813131,0.534941,0.988786,0.692491,0.804060,0.010919,0.034927,0.047064,10.112000,0.835000,86.937382,50.000000
without_preference,low,17,1017,1.506000,1.240000,1.504000,1.240000,0.264000,0.002000,0.818000,0.818000,0.818000,0.802685,0.697150,0.796076,0.314827,0.378073,0.314827,0.569494,0.050981,0.606761,0.636606,0.314827,0.752183,0.811295,0.524321,0.987027,0.683173,0.791644,0.010615,0.034256,0.045140,9.920000,0.818000,86.064515,50.000000
without_preference,low,18,1018,1.492000,1.192000,1.492000,1.192000,0.300000,0.000000,0.800000,0.800000,0.800000,0.784759,0.703868,0.792761,0.307786,0.359031,0.307786,0.561577,0.051810,0.598949,0.606767,0.307786,0.757457,0.815598,0.529425,0.988856,0.692214,0.798442,0.010468,0.034395,0.045974,9.536000,0.800000,83.632904,50.000000
without_preference,low,19,1019,1.504000,1.228000,1.504000,1.228000,0.276000,0.000000,0.818000,0.818000,0.818000,0.802628,0.722628,0.804336,0.324831,0.386065,0.324831,0.566609,0.048916,0.604238,0.644817,0.324831,0.752940,0.812405,0.527034,0.988876,0.675169,0.796875,0.010697,0.034920,0.045754,9.824000,0.818000,86.207921,50.000000
without_preference,low,20,1020,1.480000,1.194000,1.480000,1.194000,0.286000,0.000000,0.806000,0.806000,0.806000,0.790927,0.753184,0.797174,0.322071,0.378658,0.322071,0.570197,0.050706,0.607301,0.653647,0.322071,0.753585,0.813962,0.527369,0.988944,0.677929,0.794876,0.010483,0.034005,0.044956,9.552000,0.806000,84.610273,50.000000
without_preference,low,21,1021,1.492000,1.210000,1.492000,1.210000,0.282000,0.000000,0.822000,0.822000,0.822000,0.806509,0.696899,0.792503,0.331167,0.382121,0.331167,0.578077,0.051874,0.614733,0.647773,0.331167,0.750788,0.811795,0.525163,0.988881,0.668833,0.793804,0.010599,0.034648,0.045869,9.680000,0.822000,87.923238,50.000000
without_preference,low,22,1022,1.500000,1.216000,1.500000,1.216000,0.284000,0.000000,0.810000,0.810000,0.810000,0.794863,0.810372,0.787626,0.322067,0.373926,0.322067,0.585470,0.053094,0.624679,0.665717,0.322067,0.753147,0.813982,0.525240,0.988997,0.677933,0.794997,0.010701,0.033795,0.045302,9.728000,0.810000,84.737982,50.000000
without_preference,low,23,1023,1.460000,1.184000,1.458000,1.184000,0.274000,0.002000,0.809000,0.808000,0.808000,0.792835,0.766008,0.793169,0.311311,0.358394,0.311311,0.575908,0.051708,0.612959,0.639413,0.311104,0.757195,0.814605,0.530467,0.988915,0.688689,0.800604,0.010298,0.033970,0.044221,9.472000,0.809000,82.291438,50.000000
without_preference,low,24,1024,1.510000,1.244000,1.510000,1.244000,0.266000,0.000000,0.825000,0.825000,0.825000,0.809417,0.735490,0.793418,0.323852,0.369546,0.323852,0.576485,0.051645,0.609704,0.630666,0.323852,0.757264,0.816048,0.535196,0.988927,0.676148,0.804835,0.010815,0.034339,0.046485,9.952000,0.825000,86.272364,50.000000
without_preference,low,25,1025,1.482000,1.198000,1.482000,1.198000,0.284000,0.000000,0.808000,0.808000,0.808000,0.792470,0.771786,0.793103,0.332640,0.390466,0.332640,0.577184,0.051724,0.617392,0.669178,0.332640,0.746606,0.808306,0.517431,0.988774,0.667360,0.786419,0.010434,0.034139,0.046435,9.584000,0.808000,84.694907,50.000000
without_preference,low,26,1026,1.528000,1.246000,1.528000,1.246000,0.282000,0.000000,0.810000,0.810000,0.810000,0.794616,0.757737,0.797623,0.319487,0.372308,0.319487,0.571339,0.050594,0.605137,0.637653,0.319487,0.754162,0.810902,0.529843,0.988828,0.680513,0.797671,0.011214,0.035518,0.047130,9.968000,0.810000,85.909006,50.000000
without_preference,low,27,1027,1.488000,1.206000,1.488000,1.206000,0.282000,0.000000,0.819000,0.819000,0.819000,0.803300,0.742519,0.798687,0.322252,0.376473,0.322252,0.574011,0.050328,0.609767,0.644918,0.322252,0.754558,0.814649,0.529181,0.988688,0.677748,0.797590,0.010543,0.035027,0.047124,9.648000,0.819000,85.831867,50.000000
without_preference,low,28,1028,1.472000,1.148000,1.472000,1.148000,0.324000,0.000000,0.776000,0.776000,0.776000,0.761364,0.768300,0.794256,0.319713,0.375703,0.319713,0.558494,0.051436,0.599472,0.630225,0.319713,0.752249,0.810021,0.524780,0.988976,0.680287,0.794491,0.010573,0.032957,0.045581,9.184000,0.776000,82.788024,50.000000
without_preference,low,29,1029,1.536000,1.260000,1.536000,1.260000,0.276000,0.000000,0.822000,0.822000,0.822000,0.806501,0.725267,0.793080,0.326252,0.380593,0.326252,0.570607,0.051730,0.606669,0.628939,0.326252,0.754650,0.814481,0.530457,0.988961,0.673748,0.800446,0.010984,0.035279,0.047207,10.080000,0.822000,86.479646,50.000000
without_preference,low,30,1030,1.466000,1.198000,1.466000,1.198000,0.268000,0.000000,0.809000,0.809000,0.809000,0.793496,0.739140,0.790244,0.325269,0.376404,0.325269,0.575876,0.052439,0.612407,0.645876,0.325269,0.752665,0.812792,0.526728,0.988802,0.674731,0.795496,0.010603,0.033728,0.045636,9.584000,0.809000,83.658243,50.000000
without_preference,low,31,1031,1.456000,1.146000,1.456000,1.146000,0.310000,0.000000,0.787000,0.787000,0.787000,0.772020,0.759623,0.789602,0.319554,0.367158,0.319554,0.563576,0.052600,0.602372,0.618676,0.319554,0.749371,0.809527,0.518594,0.988773,0.680446,0.786339,0.010475,0.033842,0.045217,9.168000,0.787000,84.095779,50.000000
without_preference,low,32,1032,1.480000,1.242000,1.480000,1.242000,0.238000,0.000000,0.844000,0.844000,0.844000,0.828115,0.745009,0.799962,0.319470,0.371495,0.319470,0.578704,0.050009,0.613511,0.659142,0.319470,0.756065,0.813816,0.531985,0.988955,0.680530,0.801229,0.010593,0.033773,0.044687,9.936000,0.844000,88.084079,50.000000
without_preference,low,33,1033,1.494000,1.214000,1.494000,1.214000,0.280000,0.000000,0.811000,0.811000,0.811000,0.795872,0.771820,0.797910,0.314383,0.368163,0.314383,0.578117,0.050522,0.613087,0.657645,0.314383,0.752783,0.810867,0.524267,0.989017,0.685617,0.791595,0.010717,0.034033,0.045490,9.712000,0.811000,85.375813,50.000000
without_preference,low,34,1034,1.510000,1.250000,1.510000,1.250000,0.260000,0.000000,0.827000,0.827000,0.827000,0.811349,0.796102,0.802408,0.322421,0.380967,0.322421,0.579700,0.049398,0.616001,0.672001,0.322421,0.749704,0.808775,0.521092,0.988816,0.677579,0.789082,0.010817,0.035261,0.046356,10.000000,0.827000,86.418226,50.000000
without_preference,low,35,1035,1.528000,1.258000,1.526000,1.258000,0.268000,0.002000,0.819000,0.819000,0.819000,0.803435,0.756664,0.802644,0.317373,0.368854,0.317373,0.582836,0.049339,0.618177,0.666956,0.317373,0.754545,0.812556,0.529803,0.986870,0.680627,0.799109,0.010843,0.034918,0.047677,10.064000,0.819000,85.855264,50.000000
without_preference,low,36,1036,1.488000,1.182000,1.486000,1.182000,0.304000,0.002000,0.796000,0.796000,0.796000,0.780613,0.737135,0.783526,0.320256,0.383330,0.320256,0.567200,0.054119,0.605467,0.622398,0.320256,0.745747,0.809894,0.511196,0.986735,0.677744,0.778583,0.010602,0.034967,0.046685,9.456000,0.796000,84.929195,50.000000
without_preference,low,37,1037,1.484000,1.204000,1.484000,1.204000,0.280000,0.000000,0.814000,0.814000,0.814000,0.798652,0.758458,0.796460,0.324503,0.384231,0.324503,0.574122,0.050885,0.615532,0.671895,0.324503,0.752747,0.816042,0.523717,0.988957,0.675497,0.793669,0.010297,0.034030,0.045744,9.632000,0.814000,83.439083,50.000000
without_preference,low,38,1038,1.484000,1.190000,1.484000,1.190000,0.294000,0.000000,0.804000,0.804000,0.804000,0.788590,0.759531,0.789598,0.318084,0.371753,0.318084,0.568802,0.052601,0.605329,0.631222,0.318084,0.754297,0.811410,0.528767,0.988745,0.681916,0.797748,0.010755,0.034033,0.047026,9.520000,0.804000,85.432272,50.000000
without_preference,low,39,1039,1.502000,1.252000,1.502000,1.252000,0.250000,0.000000,0.833000,0.833000,0.833000,0.817283,0.758786,0.801230,0.325267,0.371850,0.325267,0.580678,0.049693,0.615139,0.654037,0.325267,0.755761,0.815071,0.532705,0.988891,0.674733,0.802213,0.010680,0.035082,0.045437,10.016000,0.833000,85.929798,50.000000
without_preference,low,40,1040,1.498000,1.258000,1.496000,1.258000,0.238000,0.002000,0.838000,0.838000,0.838000,0.821957,0.759726,0.800713,0.313113,0.371019,0.313113,0.581524,0.049822,0.617144,0.669406,0.312443,0.755294,0.811339,0.529193,0.988814,0.686887,0.798244,0.010613,0.034715,0.046218,10.064000,0.838000,87.799422,50.000000
without_preference,low,41,1041,1.490000,1.214000,1.490000,1.214000,0.276000,0.000000,0.816000,0.816000,0.816000,0.800595,0.764534,0.789989,0.321789,0.378912,0.321789,0.571089,0.052503,0.609435,0.641521,0.321789,0.754807,0.812503,0.530528,0.988949,0.678211,0.800144,0.010572,0.034155,0.046162,9.712000,0.816000,86.537118,50.000000
without_preference,low,42,1042,1.498000,1.256000,1.498000,1.256000,0.242000,0.000000,0.838000,0.838000,0.838000,0.822171,0.713083,0.800803,0.322555,0.377184,0.322555,0.574007,0.049799,0.609457,0.650048,0.322555,0.754793,0.813847,0.530608,0.988852,0.677445,0.798572,0.010797,0.034220,0.046091,10.048000,0.838000,87.920536,50.000000
without_preference,low,43,1043,1.532000,1.250000,1.532000,1.250000,0.282000,0.000000,0.820000,0.820000,0.820000,0.804281,0.739024,0.795327,0.323827,0.378568,0.323827,0.574312,0.051168,0.607748,0.628800,0.323827,0.752685,0.812911,0.525823,0.988723,0.676173,0.795264,0.010958,0.035474,0.048165,10.000000,0.820000,88.015808,50.000000
without_preference,low,44,1044,1.474000,1.226000,1.474000,1.226000,0.248000,0.000000,0.837000,0.837000,0.837000,0.821029,0.781747,0.792818,0.313351,0.361901,0.313351,0.583356,0.051795,0.616349,0.653350,0.313351,0.757760,0.816332,0.532145,0.988794,0.686649,0.801036,0.010473,0.033685,0.046653,9.808000,0.837000,86.581329,50.000000
without_preference,low,45,1045,1.516000,1.188000,1.516000,1.188000,0.328000,0.000000,0.783000,0.783000,0.783000,0.768411,0.726625,0.784122,0.322117,0.373651,0.322117,0.568246,0.053969,0.603757,0.608522,0.322117,0.749093,0.814053,0.515672,0.988979,0.677883,0.783380,0.010719,0.034353,0.046073,9.504000,0.783000,83.672098,50.000000
without_preference,low,46,1046,1.508000,1.222000,1.508000,1.222000,0.286000,0.000000,0.806000,0.806000,0.806000,0.790813,0.736945,0.792865,0.321250,0.383190,0.321250,0.566684,0.051784,0.603477,0.624651,0.321250,0.750602,0.811613,0.521005,0.988957,0.678750,0.788544,0.010662,0.034847,0.045797,9.776000,0.806000,84.394616,50.000000
without_preference,low,47,1047,1.508000,1.192000,1.508000,1.192000,0.316000,0.000000,0.785000,0.785000,0.785000,0.770311,0.753529,0.789338,0.317986,0.376873,0.317986,0.560075,0.052666,0.599404,0.619157,0.317986,0.748316,0.809777,0.514826,0.989004,0.682014,0.782816,0.010718,0.034966,0.045161,9.536000,0.785000,83.328328,50.000000
without_preference,low,48,1048,1.490000,1.208000,1.490000,1.208000,0.282000,0.000000,0.817000,0.817000,0.817000,0.801280,0.758827,0.789889,0.319276,0.364879,0.319276,0.568479,0.052528,0.605198,0.622673,0.319276,0.753891,0.813277,0.527017,0.988793,0.680724,0.795679,0.010649,0.034451,0.046607,9.664000,0.817000,85.171537,50.000000
without_preference,low,49,1049,1.524000,1.272000,1.524000,1.272000,0.252000,0.000000,0.842000,0.842000,0.842000,0.826442,0.769925,0.796456,0.325067,0.371820,0.325067,0.593859,0.050886,0.629504,0.692958,0.325067,0.755223,0.817025,0.529785,0.989104,0.674933,0.799215,0.010623,0.034284,0.045901,10.176000,0.842000,87.264797,50.000000
without_preference,medium,0,1000,3.958000,3.012000,3.932000,3.012000,0.920000,0.026000,0.766233,0.761067,0.761067,0.742268,0.829005,0.718989,0.389687,0.451418,0.389687,0.532946,0.070253,0.601808,0.617787,0.386897,0.735887,0.784462,0.533343,0.985496,0.610313,0.800954,0.032850,0.119813,0.162068,24.096000,0.766233,95.769649,50.000000
without_preference,medium,1,1001,4.014000,3.106000,3.970000,3.106000,0.864000,0.044000,0.783567,0.774600,0.774600,0.755578,0.811329,0.724141,0.393891,0.460701,0.393891,0.542770,0.068965,0.610789,0.639038,0.388925,0.735937,0.782627,0.536089,0.985514,0.606109,0.804835,0.033653,0.122285,0.161336,24.848000,0.783567,96.890549,50.000000
without_preference,medium,2,1002,4.022000,3.102000,3.986000,3.102000,0.884000,0.036000,0.776867,0.770133,0.770133,0.750947,0.859163,0.715377,0.393419,0.453715,0.393419,0.547406,0.071156,0.619340,0.644208,0.389561,0.737079,0.782991,0.538543,0.985374,0.606581,0.807476,0.033578,0.122363,0.164930,24.816000,0.776867,96.990998,50.000000
without_preference,medium,3,1003,3.978000,2.970000,3.940000,2.970000,0.970000,0.038000,0.753467,0.746667,0.746667,0.728204,0.813057,0.718406,0.396416,0.458157,0.396416,0.522795,0.070398,0.596859,0.603821,0.392386,0.733381,0.781380,0.531927,0.985395,0.603584,0.799773,0.033067,0.122132,0.162589,23.760000,0.753467,95.861775,50.000000
without_preference,medium,4,1004,3.940000,3.032000,3.920000,3.032000,0.888000,0.020000,0.771433,0.767867,0.767867,0.748873,0.830276,0.714908,0.391762,0.451502,0.391762,0.535886,0.071273,0.607310,0.621737,0.389566,0.737161,0.784788,0.536829,0.985463,0.608238,0.805514,0.032989,0.120218,0.161089,24.256000,0.771433,95.700469,50.000000
without_preference,medium,5,1005,3.992000,3.138000,3.978000,3.138000,0.840000,0.014000,0.791700,0.788633,0.788633,0.768971,0.846535,0.715328,0.380838,0.437493,0.380838,0.542608,0.071168,0.612777,0.634964,0.379356,0.743053,0.787583,0.545435,0.985361,0.619162,0.813910,0.033424,0.123919,0.163583,25.104000,0.791700,96.135174,50.000000
without_preference,medium,6,1006,4.070000,3.170000,4.058000,3.170000,0.888000,0.012000,0.783800,0.781300,0.781300,0.762026,0.809211,0.720591,0.394996,0.455542,0.394996,0.533392,0.069852,0.600302,0.604539,0.393607,0.738209,0.784439,0.541245,0.985543,0.605004,0.809648,0.034072,0.123614,0.165772,25.360000,0.783800,96.637088,50.000000
without_preference,medium,7,1007,4.026000,3.100000,4.002000,3.100000,0.902000,0.024000,0.772933,0.769100,0.769100,0.750057,0.837847,0.722470,0.395340,0.456407,0.395340,0.529480,0.069382,0.602202,0.625095,0.392669,0.738598,0.784960,0.541826,0.985460,0.604660,0.810766,0.033765,0.122386,0.164245,24.800000,0.772933,96.754081,50.000000
without_preference,medium,8,1008,4.022000,3.014000,3.990000,3.014000,0.976000,0.032000,0.755900,0.749267,0.749267,0.730917,0.831194,0.717554,0.399008,0.460036,0.399008,0.532252,0.070611,0.604327,0.627794,0.395148,0.732925,0.783013,0.530184,0.985588,0.600992,0.799040,0.033383,0.121903,0.161685,24.112000,0.755900,95.637476,50.000000
