attack,fraction,metric,mean_fixed,mean_adaptive,n,mean_diff,ci_low,ci_high,t,p,d_z,p_holm,pct_change
selective,0.2,decision_distortion_evidenced,0.08470768,0.06612714,50,0.01858054,0.015188622546378617,0.02197245745362138,11.008225756385762,7.541623197711347e-15,1.5567982162345566,,21.934894215022762
selective,0.2,decision_distortion_counterfactual,0.07278852000000001,0.08444214,50,-0.01165362,-0.013881212749149049,-0.009426027250850951,-10.513064465603122,3.725135824633295e-14,-1.486771834935859,,-16.01024447261737
selective,0.2,cooperation_rate,0.6916367999999999,0.6911394399999997,50,0.0004973599999999934,-0.0038603706717755207,0.004855090671775508,0.22935844714133194,0.8195450171346795,0.03243618265921042,,0.07191057503016386
selective,0.2,task_completion_ratio,0.65691716,0.6561609199999999,50,0.0007562400000000058,-0.004481769652466985,0.005994249652466997,0.29013332890879096,0.7729385552798039,0.04103104886392662,,0.11511953805561642
selective,0.2,reputation_separation,0.22403183999999998,0.21218952000000005,50,0.011842320000000002,-0.002010693840282976,0.02569533384028298,1.717895708221873,0.0921297974712876,0.24294714093099062,,5.285998633051416
selective,0.3,decision_distortion,0.08572373999999999,0.07128524,50,0.0144385,0.012408394601155202,0.016468605398844798,14.29248554178577,4.1790804172001807e-19,2.021262689321481,5.0148965006402164e-18,16.843058877272497
selective,0.3,decision_distortion_evidenced,0.08597956,0.06551813999999999,50,0.02046142,0.0176509441389763,0.0232718958610237,14.6305341094528,1.6452115807359086e-19,2.069069976235032,,23.798005014215015
selective,0.3,decision_distortion_counterfactual,0.07263532,0.08448715999999999,50,-0.01185184,-0.013957933730340311,-0.00974574626965969,-11.308691458176146,2.9049532923823436e-15,-1.5992904832845478,,-16.31691028551948
selective,0.3,cooperation_rate,0.67175994,0.6679066,50,0.003853340000000003,-0.00041911750294003954,0.008125797502940044,1.8124408818369606,0.07604729441700338,0.2563178476093282,,0.5736186054798145
selective,0.3,task_completion_ratio,0.63768932,0.63229788,50,0.0053914400000000025,0.0011152848791506223,0.009667595120849384,2.5337023588414618,0.01453501889130786,0.3583196238890297,,0.8454649985356545
