node_count,run_id,seed,steps,load_level,baseline_name,initialization_wall_seconds,simulation_wall_seconds,simulation_cpu_seconds,wall_ms_per_step,cpu_ms_per_step,peak_rss_mib,initial_mean_degree,final_mean_degree,generated_tasks_per_step,attempted_interactions_per_step,cooperation_rate,task_completion_ratio,final_active_nodes,python_version,platform
400,10,7010,500,high,proposed,0.0034700420073932037,10.617702832998475,10.592021,21.23540566599695,21.184042,147.375,4.0,4.555,7.014,7.012,0.7335995436394752,0.7333903621328771,400,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
400,11,7011,500,high,proposed,0.003809125002590008,10.285462249987177,10.269885,20.570924499974353,20.53977,148.546875,4.0,4.51,6.98,6.98,0.7452722063037249,0.7452722063037249,400,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
400,12,7012,500,high,proposed,0.0036355420015752316,10.2663200829993,10.256182,20.5326401659986,20.512364,147.25,4.0,4.525,6.976,6.97,0.7256814921090388,0.7250573394495413,400,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
400,13,7013,500,high,proposed,0.0037052919942652807,10.30940283399832,10.299666,20.61880566799664,20.599332,148.609375,4.0,4.415,7.074,7.072,0.7256787330316742,0.7254735651682217,400,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
400,14,7014,500,high,proposed,0.0035880829964298755,10.758794291992672,10.738430999999999,21.517588583985344,21.476861999999997,147.40625,4.0,4.37,7.026,7.026,0.7364076288072873,0.7364076288072873,400,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
400,15,7015,500,high,proposed,0.0037252500042086467,11.73373375000665,11.709762,23.4674675000133,23.419524,147.375,4.0,4.56,7.03,7.024,0.7374715261958997,0.7368421052631579,400,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
400,16,7016,500,high,proposed,0.00415337500453461,12.12091495799541,12.109969999999999,24.24182991599082,24.219939999999998,147.65625,4.0,4.425,6.996,6.996,0.7384219554030875,0.7384219554030875,400,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
400,17,7017,500,high,proposed,0.004147166997427121,12.610549916993477,12.59976,25.221099833986955,25.19952,147.65625,4.0,4.485,7.03,7.024,0.7474373576309795,0.7467994310099573,400,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
400,18,7018,500,high,proposed,0.0038242500013438985,13.177624332995038,13.140929999999999,26.355248665990075,26.281859999999998,148.1875,4.0,4.405,6.936,6.932,0.7331217541834968,0.7326989619377162,400,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
400,19,7019,500,high,proposed,0.0047740840091137215,14.065901791997021,14.052778,28.131803583994042,28.105556,146.703125,4.0,4.425,7.012,7.01,0.722111269614836,0.721905305191101,400,3.13.13,macOS-26.6.1-arm64-arm-64bit-Mach-O
