model,attack,fraction,defense,load,run_id,adaptive_mu,generated_tasks,completed_tasks,attempted_interactions,successful_cooperations,failed_interactions,blocked_privacy_interactions,cooperation_rate,task_completion_ratio,reliability_score,resource_efficiency,fairness_index,trust_stability_index,privacy_exposure_risk,candidate_privacy_risk,accepted_privacy_exposure,avg_trust,trust_variance,avg_preference,avg_reciprocity,avg_privacy_risk,avg_total_utility,avg_system_utility,avg_social_utility,avg_resource_utility,avg_privacy_utility,avg_incentive_utility,energy_consumed,bandwidth_consumed,compute_consumed,throughput_mbps,packet_delivery_ratio,e2e_delay_ms,active_nodes,reputation_honest,reputation_attacker,reputation_separation,attacker_defection_rate,whitewash_events,decision_distortion,decision_distortion_evidenced,decision_distortion_counterfactual,decision_distortion_counterfactual_evidenced
standard_marl_no_social,selective,0.2,True,high,26,True,7.018000,3.854000,7.018000,3.854000,3.164000,0.000000,0.550405,0.550405,0.550405,0.533220,0.876471,0.706327,0.500000,0.500000,0.500000,0.546768,0.073418,0.607721,0.615959,0.500000,0.859776,0.733851,0.500000,0.981794,0.500000,0.599250,0.064871,0.274105,0.371374,30.832000,0.550405,94.678383,50.000000,0.700671,0.190210,0.510461,0.943372,0.000000,0.073872,0.061853,0.083823,0.078038
standard_marl_no_social,selective,0.2,True,high,27,True,7.058000,3.970000,7.058000,3.970000,3.088000,0.000000,0.563845,0.563845,0.563845,0.546303,0.824707,0.717924,0.500000,0.500000,0.500000,0.539127,0.070519,0.596128,0.589056,0.500000,0.863728,0.737209,0.500000,0.981872,0.500000,0.599953,0.064899,0.277176,0.368976,31.760000,0.563845,92.578489,50.000000,0.761730,0.187061,0.574670,0.952756,0.000000,0.079497,0.064311,0.087945,0.080306
standard_marl_no_social,selective,0.2,True,high,28,True,7.068000,4.046000,7.068000,4.046000,3.022000,0.000000,0.571643,0.571643,0.571643,0.553636,0.869601,0.697799,0.500000,0.500000,0.500000,0.557927,0.075550,0.615437,0.618963,0.500000,0.860649,0.734831,0.500000,0.981664,0.500000,0.599503,0.065746,0.280559,0.372120,32.368000,0.571643,93.609701,50.000000,0.784967,0.188544,0.596423,0.935262,0.000000,0.084648,0.067453,0.094037,0.083303
standard_marl_no_social,selective,0.2,True,high,29,True,7.000000,3.960000,7.000000,3.960000,3.040000,0.000000,0.564405,0.564405,0.564405,0.546921,0.856903,0.706514,0.500000,0.500000,0.500000,0.559230,0.073371,0.615067,0.628532,0.500000,0.862546,0.736231,0.500000,0.981891,0.500000,0.599763,0.064606,0.275814,0.362459,31.680000,0.564405,92.899823,50.000000,0.790885,0.190019,0.600866,0.947368,0.000000,0.085145,0.057899,0.092274,0.071958
standard_marl_no_social,selective,0.2,True,high,3,True,7.044000,4.050000,7.044000,4.050000,2.994000,0.000000,0.576119,0.576119,0.576119,0.558236,0.845493,0.705981,0.500000,0.500000,0.500000,0.547687,0.073505,0.606841,0.616194,0.500000,0.860389,0.734528,0.500000,0.981863,0.500000,0.599446,0.064910,0.277193,0.366922,32.400000,0.576119,93.877819,50.000000,0.741301,0.191186,0.550115,0.966759,0.000000,0.074371,0.053523,0.082102,0.067123
standard_marl_no_social,selective,0.2,True,high,30,True,7.018000,4.114000,7.018000,4.114000,2.904000,0.000000,0.587048,0.587048,0.587048,0.568789,0.884306,0.704938,0.500000,0.500000,0.500000,0.554768,0.073765,0.613448,0.635223,0.500000,0.862646,0.736034,0.500000,0.981889,0.500000,0.599639,0.064869,0.273853,0.367352,32.912000,0.587048,93.969099,50.000000,0.820421,0.188246,0.632176,0.962500,0.000000,0.077410,0.044991,0.082854,0.054926
standard_marl_no_social,selective,0.2,True,high,31,True,6.962000,4.090000,6.962000,4.090000,2.872000,0.000000,0.588476,0.588476,0.588476,0.570104,0.844163,0.706146,0.500000,0.500000,0.500000,0.568077,0.073464,0.622084,0.638307,0.500000,0.861171,0.734966,0.500000,0.981874,0.500000,0.599471,0.064055,0.271473,0.364465,32.720000,0.588476,94.492819,50.000000,0.754670,0.191899,0.562770,0.944687,0.000000,0.081348,0.062891,0.090602,0.077491
standard_marl_no_social,selective,0.2,True,high,32,True,6.970000,4.028000,6.970000,4.028000,2.942000,0.000000,0.577690,0.577690,0.577690,0.559727,0.858212,0.714489,0.500000,0.500000,0.500000,0.538496,0.071378,0.596574,0.607174,0.500000,0.864730,0.737677,0.500000,0.981878,0.500000,0.599938,0.064260,0.271064,0.366184,32.224000,0.577690,93.909986,50.000000,0.738082,0.187906,0.550176,0.939439,0.000000,0.081564,0.067041,0.093232,0.086537
standard_marl_no_social,selective,0.2,True,high,33,True,6.978000,4.094000,6.978000,4.094000,2.884000,0.000000,0.586774,0.586774,0.586774,0.568602,0.877348,0.711331,0.500000,0.500000,0.500000,0.568027,0.072167,0.626888,0.669635,0.500000,0.863963,0.737253,0.500000,0.981939,0.500000,0.599926,0.063905,0.273296,0.360855,32.752000,0.586774,93.726968,50.000000,0.718821,0.189541,0.529280,0.948518,0.000000,0.077163,0.061019,0.086841,0.078142
standard_marl_no_social,selective,0.2,True,high,34,True,7.054000,4.196000,7.054000,4.196000,2.858000,0.000000,0.596226,0.596226,0.596226,0.577818,0.874159,0.715752,0.500000,0.500000,0.500000,0.562412,0.071062,0.617773,0.625625,0.500000,0.860409,0.734686,0.500000,0.981978,0.500000,0.599538,0.065017,0.277867,0.361518,33.568000,0.596226,94.303848,50.000000,0.704006,0.190363,0.513643,0.936027,0.000000,0.077970,0.061220,0.087066,0.077194
standard_marl_no_social,selective,0.2,True,high,35,True,6.966000,4.120000,6.966000,4.120000,2.846000,0.000000,0.593024,0.593024,0.593024,0.574611,0.851474,0.702222,0.500000,0.500000,0.500000,0.552034,0.074445,0.613017,0.634176,0.500000,0.860381,0.734507,0.500000,0.981865,0.500000,0.599438,0.064956,0.269996,0.366760,32.960000,0.593024,93.579283,50.000000,0.746858,0.192799,0.554060,0.944354,0.000000,0.083091,0.068694,0.097203,0.090612
standard_marl_no_social,selective,0.2,True,high,36,True,7.022000,4.038000,7.022000,4.038000,2.984000,0.000000,0.574345,0.574345,0.574345,0.556357,0.868950,0.697899,0.500000,0.500000,0.500000,0.556494,0.075525,0.611323,0.614521,0.500000,0.859787,0.733900,0.500000,0.981783,0.500000,0.599271,0.064980,0.275512,0.369353,32.304000,0.574345,94.823775,50.000000,0.752704,0.194704,0.558000,0.945619,0.000000,0.082092,0.061535,0.092478,0.080176
standard_marl_no_social,selective,0.2,True,high,37,True,7.000000,4.016000,7.000000,4.016000,2.984000,0.000000,0.573107,0.573107,0.573107,0.555286,0.864446,0.713497,0.500000,0.500000,0.500000,0.560305,0.071626,0.612434,0.618789,0.500000,0.864865,0.737674,0.500000,0.981925,0.500000,0.599910,0.064567,0.272421,0.364823,32.128000,0.573107,93.172569,50.000000,0.722227,0.185148,0.537080,0.954787,0.000000,0.080588,0.060376,0.088954,0.075206
standard_marl_no_social,selective,0.2,True,high,38,True,6.988000,4.044000,6.988000,4.044000,2.944000,0.000000,0.580595,0.580595,0.580595,0.562452,0.871258,0.699432,0.500000,0.500000,0.500000,0.552932,0.075142,0.612829,0.629614,0.500000,0.860860,0.734680,0.500000,0.981796,0.500000,0.599394,0.064642,0.275601,0.366042,32.352000,0.580595,94.747484,50.000000,0.746295,0.187119,0.559176,0.958926,0.000000,0.071908,0.059747,0.083185,0.074860
standard_marl_no_social,selective,0.2,True,high,39,True,7.050000,4.196000,7.050000,4.196000,2.854000,0.000000,0.594940,0.594940,0.594940,0.576425,0.862177,0.705418,0.500000,0.500000,0.500000,0.558458,0.073646,0.611405,0.606533,0.500000,0.860976,0.735074,0.500000,0.981856,0.500000,0.599571,0.064645,0.275992,0.369822,33.568000,0.594940,93.603820,50.000000,0.759652,0.188504,0.571148,0.947619,0.000000,0.081745,0.070397,0.095161,0.092143
standard_marl_no_social,selective,0.2,True,high,4,True,6.940000,3.894000,6.940000,3.894000,3.046000,0.000000,0.562881,0.562881,0.562881,0.545363,0.859266,0.699658,0.500000,0.500000,0.500000,0.542994,0.075086,0.607364,0.626400,0.500000,0.861426,0.735183,0.500000,0.981864,0.500000,0.599515,0.064387,0.271810,0.363123,31.152000,0.562881,93.821571,50.000000,0.724464,0.184447,0.540017,0.958831,0.000000,0.078933,0.050671,0.084722,0.062579
standard_marl_no_social,selective,0.2,True,high,40,True,6.972000,4.056000,6.972000,4.056000,2.916000,0.000000,0.580619,0.580619,0.580619,0.562605,0.845440,0.708951,0.500000,0.500000,0.500000,0.576884,0.072762,0.627673,0.655119,0.500000,0.861975,0.735604,0.500000,0.981889,0.500000,0.599591,0.064389,0.274016,0.361982,32.448000,0.580619,94.046422,50.000000,0.760747,0.194635,0.566112,0.941520,0.000000,0.070524,0.046403,0.077464,0.057971
standard_marl_no_social,selective,0.2,True,high,41,True,6.982000,4.062000,6.982000,4.062000,2.920000,0.000000,0.583012,0.583012,0.583012,0.564932,0.878825,0.704833,0.500000,0.500000,0.500000,0.559450,0.073792,0.619801,0.643980,0.500000,0.861524,0.735622,0.500000,0.981903,0.500000,0.599715,0.064356,0.273797,0.363250,32.496000,0.583012,93.015836,50.000000,0.750518,0.192323,0.558195,0.950845,0.000000,0.077602,0.047476,0.085776,0.062566
standard_marl_no_social,selective,0.2,True,high,42,True,7.038000,4.034000,7.038000,4.034000,3.004000,0.000000,0.572714,0.572714,0.572714,0.554875,0.862829,0.705707,0.500000,0.500000,0.500000,0.549946,0.073573,0.606888,0.608527,0.500000,0.861198,0.734784,0.500000,0.981794,0.500000,0.599362,0.065403,0.278425,0.366944,32.272000,0.572714,94.725806,50.000000,0.785416,0.189351,0.596066,0.946403,0.000000,0.077097,0.057663,0.086610,0.074002
standard_marl_no_social,selective,0.2,True,high,43,True,6.986000,3.994000,6.986000,3.994000,2.992000,0.000000,0.571476,0.571476,0.571476,0.553551,0.854049,0.695833,0.500000,0.500000,0.500000,0.543688,0.076042,0.605809,0.611082,0.500000,0.860779,0.734816,0.500000,0.981702,0.500000,0.599469,0.064834,0.277413,0.367061,31.952000,0.571476,94.208881,50.000000,0.761529,0.188748,0.572781,0.941423,0.000000,0.086788,0.074692,0.098229,0.095791
standard_marl_no_social,selective,0.2,True,high,44,True,6.992000,3.986000,6.992000,3.986000,3.006000,0.000000,0.569440,0.569440,0.569440,0.551757,0.881534,0.705740,0.500000,0.500000,0.500000,0.554990,0.073565,0.610956,0.620759,0.500000,0.861611,0.735519,0.500000,0.981888,0.500000,0.599640,0.064128,0.272439,0.365953,31.888000,0.569440,93.276806,50.000000,0.746006,0.186489,0.559517,0.949523,0.000000,0.074308,0.055863,0.083189,0.070694
standard_marl_no_social,selective,0.2,True,high,45,True,6.960000,4.148000,6.960000,4.148000,2.812000,0.000000,0.596702,0.596702,0.596702,0.578093,0.858626,0.705410,0.500000,0.500000,0.500000,0.552353,0.073647,0.608514,0.606594,0.500000,0.861710,0.735045,0.500000,0.981830,0.500000,0.599369,0.064279,0.274329,0.363192,33.184000,0.596702,95.224590,50.000000,0.766574,0.188612,0.577962,0.943878,0.000000,0.083895,0.063874,0.094085,0.082299
standard_marl_no_social,selective,0.2,True,high,46,True,7.016000,3.978000,7.016000,3.978000,3.038000,0.000000,0.567250,0.567250,0.567250,0.549532,0.871272,0.716695,0.500000,0.500000,0.500000,0.547044,0.070826,0.604229,0.622839,0.500000,0.861302,0.735380,0.500000,0.981726,0.500000,0.599623,0.065074,0.278267,0.368285,31.824000,0.567250,93.227156,50.000000,0.730670,0.190130,0.540540,0.938102,0.000000,0.080359,0.057810,0.088020,0.072186
standard_marl_no_social,selective,0.2,True,high,47,True,6.990000,3.956000,6.990000,3.956000,3.034000,0.000000,0.564738,0.564738,0.564738,0.547216,0.858293,0.705183,0.500000,0.500000,0.500000,0.553382,0.073704,0.608581,0.625325,0.500000,0.862481,0.736089,0.500000,0.981830,0.500000,0.599699,0.064832,0.274931,0.364638,31.648000,0.564738,92.687090,50.000000,0.740902,0.185238,0.555663,0.966197,0.000000,0.082068,0.066227,0.091937,0.085119
standard_marl_no_social,selective,0.2,True,high,48,True,6.970000,4.146000,6.970000,4.146000,2.824000,0.000000,0.595583,0.595583,0.595583,0.577043,0.886575,0.708901,0.500000,0.500000,0.500000,0.558443,0.072775,0.615793,0.639093,0.500000,0.862303,0.736136,0.500000,0.981865,0.500000,0.599772,0.064084,0.271435,0.365807,33.168000,0.595583,93.369284,50.000000,0.738089,0.186685,0.551404,0.948812,0.000000,0.080130,0.062362,0.092552,0.083019
standard_marl_no_social,selective,0.2,True,high,49,True,6.960000,3.982000,6.960000,3.982000,2.978000,0.000000,0.572619,0.572619,0.572619,0.554667,0.867272,0.702540,0.500000,0.500000,0.500000,0.553909,0.074365,0.609938,0.604310,0.500000,0.862875,0.736368,0.500000,0.981727,0.500000,0.599724,0.064634,0.274168,0.367417,31.856000,0.572619,93.686303,50.000000,0.773826,0.185453,0.588372,0.933884,0.000000,0.080746,0.058342,0.090104,0.074719
standard_marl_no_social,selective,0.2,True,high,5,True,7.138000,3.936000,7.138000,3.936000,3.202000,0.000000,0.553131,0.553131,0.553131,0.535802,0.860823,0.702840,0.500000,0.500000,0.500000,0.554806,0.074290,0.615473,0.640139,0.500000,0.861422,0.734951,0.500000,0.981759,0.500000,0.599384,0.065410,0.283330,0.373066,31.488000,0.553131,94.440677,50.000000,0.792715,0.187128,0.605586,0.944114,0.000000,0.083432,0.067924,0.092149,0.083095
standard_marl_no_social,selective,0.2,True,high,6,True,7.034000,4.178000,7.034000,4.178000,2.856000,0.000000,0.593786,0.593786,0.593786,0.575363,0.868759,0.700315,0.500000,0.500000,0.500000,0.554586,0.074921,0.611879,0.621405,0.500000,0.863805,0.737190,0.500000,0.981920,0.500000,0.599931,0.064446,0.273757,0.368688,33.424000,0.593786,92.548582,50.000000,0.761440,0.203533,0.557908,0.955665,0.000000,0.077102,0.057265,0.086472,0.072726
standard_marl_no_social,selective,0.2,True,high,7,True,7.054000,3.970000,7.054000,3.970000,3.084000,0.000000,0.562405,0.562405,0.562405,0.544718,0.853471,0.705410,0.500000,0.500000,0.500000,0.544550,0.073648,0.605332,0.610319,0.500000,0.859889,0.734194,0.500000,0.981669,0.500000,0.599375,0.065606,0.278106,0.374444,31.760000,0.562405,94.553395,50.000000,0.724855,0.191035,0.533820,0.961039,0.000000,0.073841,0.055647,0.082602,0.070078
standard_marl_no_social,selective,0.2,True,high,8,True,6.950000,3.838000,6.950000,3.838000,3.112000,0.000000,0.551929,0.551929,0.551929,0.534583,0.872016,0.713505,0.500000,0.500000,0.500000,0.553329,0.071624,0.610114,0.618692,0.500000,0.863858,0.737159,0.500000,0.981717,0.500000,0.599872,0.064466,0.273537,0.367990,30.704000,0.551929,93.366534,50.000000,0.759457,0.191972,0.567486,0.953361,0.000000,0.079443,0.059073,0.088806,0.074785
standard_marl_no_social,selective,0.2,True,high,9,True,6.958000,4.030000,6.958000,4.030000,2.928000,0.000000,0.579167,0.579167,0.579167,0.561174,0.878873,0.710083,0.500000,0.500000,0.500000,0.547591,0.072479,0.603314,0.600138,0.500000,0.863460,0.736823,0.500000,0.981861,0.500000,0.599826,0.064086,0.273422,0.362898,32.240000,0.579167,93.676870,50.000000,0.742319,0.226298,0.516021,0.936872,0.000000,0.076807,0.048837,0.083759,0.062381
standard_marl_no_social,selective,0.3,True,high,0,True,7.010000,3.460000,7.010000,3.460000,3.550000,0.000000,0.493786,0.493786,0.493786,0.478303,0.837870,0.709195,0.500000,0.500000,0.500000,0.527472,0.072701,0.592024,0.597476,0.500000,0.861030,0.734836,0.500000,0.981712,0.500000,0.599417,0.065058,0.277542,0.368975,27.680000,0.493786,94.316230,50.000000,0.754873,0.188496,0.566376,0.950230,0.000000,0.077517,0.057672,0.086142,0.071737
standard_marl_no_social,selective,0.3,True,high,1,True,7.050000,3.510000,7.050000,3.510000,3.540000,0.000000,0.497631,0.497631,0.497631,0.482113,0.821767,0.703443,0.500000,0.500000,0.500000,0.514243,0.074139,0.578639,0.573074,0.500000,0.860304,0.734379,0.500000,0.981866,0.500000,0.599394,0.064905,0.275656,0.369250,28.080000,0.497631,93.309263,50.000000,0.766073,0.188802,0.577271,0.954704,0.000000,0.076646,0.059659,0.087450,0.075582
standard_marl_no_social,selective,0.3,True,high,10,True,6.970000,3.676000,6.970000,3.676000,3.294000,0.000000,0.528702,0.528702,0.528702,0.512330,0.828742,0.696112,0.500000,0.500000,0.500000,0.536899,0.075972,0.596927,0.595774,0.500000,0.860351,0.734471,0.500000,0.981900,0.500000,0.599432,0.064571,0.273152,0.361843,29.408000,0.528702,93.840293,50.000000,0.799605,0.224322,0.575282,0.948617,0.000000,0.081029,0.060835,0.091623,0.080698
standard_marl_no_social,selective,0.3,True,high,11,True,7.018000,3.620000,7.018000,3.620000,3.398000,0.000000,0.516667,0.516667,0.516667,0.500677,0.831868,0.698653,0.500000,0.500000,0.500000,0.520561,0.075337,0.588531,0.584359,0.500000,0.861261,0.735357,0.500000,0.981943,0.500000,0.599655,0.064699,0.273955,0.364368,28.960000,0.516667,93.167756,50.000000,0.702054,0.189604,0.512451,0.934156,0.000000,0.076325,0.064568,0.086081,0.080236
standard_marl_no_social,selective,0.3,True,high,12,True,7.008000,3.672000,7.008000,3.672000,3.336000,0.000000,0.521929,0.521929,0.521929,0.505601,0.810873,0.701733,0.500000,0.500000,0.500000,0.523253,0.074567,0.586053,0.572660,0.500000,0.863492,0.736784,0.500000,0.981758,0.500000,0.599783,0.064554,0.277521,0.368641,29.376000,0.521929,93.555662,50.000000,0.782318,0.207814,0.574504,0.953751,0.000000,0.082166,0.057433,0.091550,0.074225
standard_marl_no_social,selective,0.3,True,high,13,True,7.034000,3.570000,7.034000,3.570000,3.464000,0.000000,0.505726,0.505726,0.505726,0.490010,0.816658,0.698577,0.500000,0.500000,0.500000,0.542311,0.075356,0.600497,0.598199,0.500000,0.860383,0.734335,0.500000,0.981851,0.500000,0.599349,0.064958,0.276254,0.367167,28.560000,0.505726,94.278544,50.000000,0.826368,0.189799,0.636569,0.949821,0.000000,0.088175,0.064670,0.101099,0.087502
standard_marl_no_social,selective,0.3,True,high,14,True,7.016000,3.474000,7.016000,3.474000,3.542000,0.000000,0.494381,0.494381,0.494381,0.478894,0.812723,0.705376,0.500000,0.500000,0.500000,0.523417,0.073656,0.585967,0.573579,0.500000,0.861282,0.734990,0.500000,0.981715,0.500000,0.599432,0.065066,0.278070,0.368924,27.792000,0.494381,92.722510,50.000000,0.690122,0.189336,0.500786,0.952470,0.000000,0.072405,0.059874,0.082139,0.075275
standard_marl_no_social,selective,0.3,True,high,15,True,6.976000,3.544000,6.976000,3.544000,3.432000,0.000000,0.509131,0.509131,0.509131,0.493217,0.798984,0.710828,0.500000,0.500000,0.500000,0.514393,0.072293,0.578596,0.575762,0.500000,0.863248,0.736309,0.500000,0.981762,0.500000,0.599607,0.064396,0.274322,0.368270,28.352000,0.509131,93.961255,50.000000,0.754993,0.190447,0.564546,0.950292,0.000000,0.072739,0.042881,0.078108,0.052468
standard_marl_no_social,selective,0.3,True,high,16,True,6.988000,3.490000,6.988000,3.490000,3.498000,0.000000,0.500143,0.500143,0.500143,0.484499,0.816900,0.698781,0.500000,0.500000,0.500000,0.523845,0.075305,0.589713,0.596243,0.500000,0.860995,0.734978,0.500000,0.981775,0.500000,0.599507,0.065129,0.274368,0.367688,27.920000,0.500143,93.249073,50.000000,0.763248,0.188083,0.575165,0.946771,0.000000,0.079467,0.062221,0.091448,0.081546
standard_marl_no_social,selective,0.3,True,high,17,True,7.076000,3.610000,7.076000,3.610000,3.466000,0.000000,0.511357,0.511357,0.511357,0.495404,0.825948,0.688718,0.500000,0.500000,0.500000,0.523877,0.077821,0.588698,0.579014,0.500000,0.861282,0.734957,0.500000,0.981848,0.500000,0.599435,0.065487,0.276676,0.371208,28.880000,0.511357,93.839326,50.000000,0.762888,0.186388,0.576500,0.955253,0.000000,0.083156,0.070791,0.096016,0.093654
standard_marl_no_social,selective,0.3,True,high,18,True,7.034000,3.516000,7.034000,3.516000,3.518000,0.000000,0.499274,0.499274,0.499274,0.483823,0.833787,0.705439,0.500000,0.500000,0.500000,0.521661,0.073640,0.588214,0.585082,0.500000,0.861445,0.735124,0.500000,0.981946,0.500000,0.599493,0.065288,0.272941,0.367694,28.128000,0.499274,92.878747,50.000000,0.785601,0.186536,0.599065,0.945438,0.000000,0.079576,0.052833,0.087773,0.067758
standard_marl_no_social,selective,0.3,True,high,19,True,6.970000,3.542000,6.970000,3.542000,3.428000,0.000000,0.507869,0.507869,0.507869,0.492172,0.823097,0.711809,0.500000,0.500000,0.500000,0.517593,0.072048,0.579622,0.568225,0.500000,0.863785,0.737100,0.500000,0.981903,0.500000,0.599889,0.064260,0.273316,0.362794,28.336000,0.507869,92.876054,50.000000,0.785465,0.185419,0.600045,0.967066,0.000000,0.081449,0.060195,0.093012,0.081670
standard_marl_no_social,selective,0.3,True,high,2,True,6.996000,3.430000,6.996000,3.430000,3.566000,0.000000,0.490690,0.490690,0.490690,0.475484,0.816531,0.706859,0.500000,0.500000,0.500000,0.515029,0.073285,0.579667,0.559859,0.500000,0.862257,0.735738,0.500000,0.981920,0.500000,0.599593,0.064681,0.274715,0.362121,27.440000,0.490690,94.591986,50.000000,0.768201,0.186219,0.581982,0.954426,0.000000,0.077595,0.060720,0.086564,0.076666
standard_marl_no_social,selective,0.3,True,high,20,True,7.022000,3.468000,7.022000,3.468000,3.554000,0.000000,0.494952,0.494952,0.494952,0.479579,0.816853,0.700675,0.500000,0.500000,0.500000,0.510537,0.074831,0.577768,0.564469,0.500000,0.860870,0.735034,0.500000,0.981870,0.500000,0.599580,0.064798,0.274630,0.368545,27.744000,0.494952,93.360196,50.000000,0.733876,0.184523,0.549353,0.958484,0.000000,0.070934,0.057620,0.080274,0.072853
standard_marl_no_social,selective,0.3,True,high,21,True,6.952000,3.660000,6.952000,3.660000,3.292000,0.000000,0.525988,0.525988,0.525988,0.509590,0.806803,0.703440,0.500000,0.500000,0.500000,0.525863,0.074140,0.589479,0.583163,0.500000,0.863302,0.736890,0.500000,0.981804,0.500000,0.599890,0.063987,0.271634,0.367108,29.280000,0.525988,92.045437,50.000000,0.769847,0.192511,0.577335,0.955440,0.000000,0.075976,0.053605,0.085425,0.069446
standard_marl_no_social,selective,0.3,True,high,22,True,6.968000,3.628000,6.968000,3.628000,3.340000,0.000000,0.521131,0.521131,0.521131,0.505051,0.817312,0.705278,0.500000,0.500000,0.500000,0.539521,0.073681,0.600440,0.617732,0.500000,0.862250,0.735812,0.500000,0.981946,0.500000,0.599635,0.064312,0.274198,0.358865,29.024000,0.521131,94.065615,50.000000,0.745546,0.221863,0.523684,0.955068,0.000000,0.071454,0.051823,0.078939,0.063511
standard_marl_no_social,selective,0.3,True,high,23,True,6.972000,3.424000,6.972000,3.424000,3.548000,0.000000,0.492143,0.492143,0.492143,0.476784,0.820417,0.707063,0.500000,0.500000,0.500000,0.493975,0.073234,0.567646,0.547597,0.500000,0.864114,0.737333,0.500000,0.981809,0.500000,0.599909,0.064463,0.271388,0.369467,27.392000,0.492143,91.506251,50.000000,0.737462,0.187185,0.550278,0.941126,0.000000,0.083704,0.069583,0.095387,0.088825
standard_marl_no_social,selective,0.3,True,high,24,True,7.052000,3.570000,7.052000,3.570000,3.482000,0.000000,0.505607,0.505607,0.505607,0.489787,0.870302,0.693631,0.500000,0.500000,0.500000,0.530549,0.076592,0.594361,0.593501,0.500000,0.861366,0.735435,0.500000,0.981749,0.500000,0.599639,0.065277,0.276550,0.372947,28.560000,0.505607,92.410654,50.000000,0.751790,0.189204,0.562585,0.944498,0.000000,0.079455,0.065244,0.086016,0.077196
standard_marl_no_social,selective,0.3,True,high,25,True,7.018000,3.652000,7.018000,3.652000,3.366000,0.000000,0.519321,0.519321,0.519321,0.503230,0.831165,0.696543,0.500000,0.500000,0.500000,0.525386,0.075864,0.590207,0.583606,0.500000,0.863418,0.736631,0.500000,0.981913,0.500000,0.599748,0.064387,0.275305,0.365005,29.216000,0.519321,92.642069,50.000000,0.804724,0.188174,0.616550,0.955166,0.000000,0.083948,0.055298,0.091380,0.069891
standard_marl_no_social,selective,0.3,True,high,26,True,7.010000,3.658000,7.010000,3.658000,3.352000,0.000000,0.523571,0.523571,0.523571,0.507292,0.801652,0.704485,0.500000,0.500000,0.500000,0.522819,0.073879,0.588628,0.585518,0.500000,0.860774,0.734766,0.500000,0.981808,0.500000,0.599460,0.064826,0.275943,0.367075,29.264000,0.523571,93.680354,50.000000,0.814590,0.189781,0.624809,0.946193,0.000000,0.078098,0.048823,0.085303,0.061680
standard_marl_no_social,selective,0.3,True,high,27,True,6.962000,3.654000,6.962000,3.654000,3.308000,0.000000,0.525167,0.525167,0.525167,0.508718,0.826680,0.696205,0.500000,0.500000,0.500000,0.537085,0.075949,0.596344,0.579184,0.500000,0.860913,0.734916,0.500000,0.981738,0.500000,0.599490,0.064709,0.274005,0.366702,29.232000,0.525167,92.730823,50.000000,0.788326,0.188807,0.599518,0.956614,0.000000,0.080528,0.063734,0.090518,0.080438
standard_marl_no_social,selective,0.3,True,high,28,True,6.992000,3.550000,6.992000,3.550000,3.442000,0.000000,0.508155,0.508155,0.508155,0.492204,0.816178,0.693950,0.500000,0.500000,0.500000,0.521925,0.076513,0.590114,0.599308,0.500000,0.861210,0.734929,0.500000,0.981707,0.500000,0.599418,0.064664,0.276279,0.368914,28.400000,0.508155,94.460802,50.000000,0.789571,0.194429,0.595143,0.940734,0.000000,0.080912,0.062081,0.091926,0.080071
standard_marl_no_social,selective,0.3,True,high,29,True,6.998000,3.582000,6.998000,3.582000,3.416000,0.000000,0.510917,0.510917,0.510917,0.495106,0.861128,0.699752,0.500000,0.500000,0.500000,0.512395,0.075062,0.578162,0.557306,0.500000,0.861452,0.734963,0.500000,0.981881,0.500000,0.599401,0.064453,0.275610,0.363195,28.656000,0.510917,94.371608,50.000000,0.693488,0.191641,0.501848,0.950690,0.000000,0.084363,0.080870,0.092794,0.097057
standard_marl_no_social,selective,0.3,True,high,3,True,7.004000,3.610000,7.004000,3.610000,3.394000,0.000000,0.516774,0.516774,0.516774,0.500648,0.828436,0.703304,0.500000,0.500000,0.500000,0.536002,0.074174,0.595630,0.573594,0.500000,0.860893,0.734845,0.500000,0.981825,0.500000,0.599473,0.064354,0.274296,0.368644,28.880000,0.516774,93.481320,50.000000,0.762772,0.188887,0.573885,0.963844,0.000000,0.073603,0.059063,0.081386,0.071756
standard_marl_no_social,selective,0.3,True,high,30,True,6.998000,3.406000,6.998000,3.406000,3.592000,0.000000,0.486286,0.486286,0.486286,0.471217,0.839451,0.696232,0.500000,0.500000,0.500000,0.515845,0.075942,0.587913,0.601693,0.500000,0.862924,0.736420,0.500000,0.981916,0.500000,0.599767,0.064452,0.275133,0.362363,27.248000,0.486286,91.906794,50.000000,0.717462,0.187846,0.529616,0.956960,0.000000,0.076809,0.060825,0.086534,0.079040
standard_marl_no_social,selective,0.3,True,high,31,True,7.028000,3.588000,7.028000,3.588000,3.440000,0.000000,0.510274,0.510274,0.510274,0.494387,0.847296,0.695886,0.500000,0.500000,0.500000,0.529763,0.076028,0.593374,0.582648,0.500000,0.861675,0.735310,0.500000,0.981855,0.500000,0.599514,0.065096,0.276379,0.365555,28.704000,0.510274,93.268196,50.000000,0.812583,0.189808,0.622775,0.929401,0.000000,0.067943,0.055868,0.082550,0.075217
