model,attack,fraction,defense,load,adaptive_mu,metric,mean,std,count,ci95_low,ci95_high
standard_marl_no_social,sybil,0.3,True,high,True,candidate_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,sybil,0.3,True,high,True,accepted_privacy_exposure,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,sybil,0.3,True,high,True,avg_trust,0.526140,0.010032,50,0.523359,0.528921
standard_marl_no_social,sybil,0.3,True,high,True,trust_variance,0.075139,0.001441,50,0.074740,0.075538
standard_marl_no_social,sybil,0.3,True,high,True,avg_preference,0.589640,0.007142,50,0.587660,0.591620
standard_marl_no_social,sybil,0.3,True,high,True,avg_reciprocity,0.585032,0.013440,50,0.581307,0.588757
standard_marl_no_social,sybil,0.3,True,high,True,avg_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,sybil,0.3,True,high,True,avg_total_utility,0.861771,0.001121,50,0.861460,0.862082
standard_marl_no_social,sybil,0.3,True,high,True,avg_system_utility,0.735493,0.000853,50,0.735256,0.735729
standard_marl_no_social,sybil,0.3,True,high,True,avg_social_utility,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,sybil,0.3,True,high,True,avg_resource_utility,0.981831,0.000078,50,0.981809,0.981852
standard_marl_no_social,sybil,0.3,True,high,True,avg_privacy_utility,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,sybil,0.3,True,high,True,avg_incentive_utility,0.599578,0.000163,50,0.599533,0.599624
standard_marl_no_social,sybil,0.3,True,high,True,energy_consumed,0.064784,0.000387,50,0.064677,0.064892
standard_marl_no_social,sybil,0.3,True,high,True,bandwidth_consumed,0.275048,0.001771,50,0.274557,0.275539
standard_marl_no_social,sybil,0.3,True,high,True,compute_consumed,0.366474,0.003081,50,0.365620,0.367328
standard_marl_no_social,sybil,0.3,True,high,True,throughput_mbps,28.764480,0.860530,50,28.525953,29.003007
standard_marl_no_social,sybil,0.3,True,high,True,packet_delivery_ratio,0.513390,0.015827,50,0.509003,0.517777
standard_marl_no_social,sybil,0.3,True,high,True,e2e_delay_ms,93.430476,0.774552,50,93.215781,93.645171
standard_marl_no_social,sybil,0.3,True,high,True,active_nodes,50.000000,0.000000,50,50.000000,50.000000
standard_marl_no_social,sybil,0.3,True,high,True,reputation_honest,0.761874,0.031156,50,0.753238,0.770510
standard_marl_no_social,sybil,0.3,True,high,True,reputation_attacker,0.191321,0.008847,50,0.188869,0.193774
standard_marl_no_social,sybil,0.3,True,high,True,reputation_separation,0.570553,0.032025,50,0.561676,0.579430
standard_marl_no_social,sybil,0.3,True,high,True,attacker_defection_rate,0.929007,0.022743,50,0.922703,0.935311
standard_marl_no_social,sybil,0.3,True,high,True,decision_distortion,0.079655,0.005155,50,0.078226,0.081084
standard_marl_no_social,sybil,0.3,True,high,True,decision_distortion_evidenced,0.060766,0.007640,50,0.058648,0.062883
standard_marl_no_social,sybil,0.3,True,high,True,decision_distortion_counterfactual,0.089328,0.006155,50,0.087622,0.091035
standard_marl_no_social,sybil,0.3,True,high,True,decision_distortion_counterfactual_evidenced,0.077563,0.010095,50,0.074764,0.080361
standard_marl_no_social,sybil,0.4,True,high,True,generated_tasks,7.001520,0.035751,50,6.991610,7.011430
standard_marl_no_social,sybil,0.4,True,high,True,completed_tasks,3.136640,0.090150,50,3.111652,3.161628
standard_marl_no_social,sybil,0.4,True,high,True,attempted_interactions,7.001520,0.035751,50,6.991610,7.011430
standard_marl_no_social,sybil,0.4,True,high,True,successful_cooperations,3.136640,0.090150,50,3.111652,3.161628
standard_marl_no_social,sybil,0.4,True,high,True,failed_interactions,3.864880,0.096325,50,3.838180,3.891580
standard_marl_no_social,sybil,0.4,True,high,True,blocked_privacy_interactions,0.000000,0.000000,50,0.000000,0.000000
standard_marl_no_social,sybil,0.4,True,high,True,cooperation_rate,0.447895,0.013094,50,0.444266,0.451525
standard_marl_no_social,sybil,0.4,True,high,True,task_completion_ratio,0.447895,0.013094,50,0.444266,0.451525
standard_marl_no_social,sybil,0.4,True,high,True,reliability_score,0.447895,0.013094,50,0.444266,0.451525
standard_marl_no_social,sybil,0.4,True,high,True,resource_efficiency,0.433947,0.012699,50,0.430427,0.437467
standard_marl_no_social,sybil,0.4,True,high,True,fairness_index,0.796880,0.016475,50,0.792313,0.801446
standard_marl_no_social,sybil,0.4,True,high,True,trust_stability_index,0.700652,0.006401,50,0.698878,0.702426
standard_marl_no_social,sybil,0.4,True,high,True,privacy_exposure_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,sybil,0.4,True,high,True,candidate_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,sybil,0.4,True,high,True,accepted_privacy_exposure,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,sybil,0.4,True,high,True,avg_trust,0.494956,0.008550,50,0.492586,0.497326
standard_marl_no_social,sybil,0.4,True,high,True,trust_variance,0.074837,0.001600,50,0.074393,0.075281
standard_marl_no_social,sybil,0.4,True,high,True,avg_preference,0.565613,0.006959,50,0.563684,0.567542
standard_marl_no_social,sybil,0.4,True,high,True,avg_reciprocity,0.545173,0.016416,50,0.540623,0.549724
standard_marl_no_social,sybil,0.4,True,high,True,avg_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,sybil,0.4,True,high,True,avg_total_utility,0.861637,0.001188,50,0.861308,0.861966
standard_marl_no_social,sybil,0.4,True,high,True,avg_system_utility,0.735405,0.000929,50,0.735148,0.735663
standard_marl_no_social,sybil,0.4,True,high,True,avg_social_utility,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,sybil,0.4,True,high,True,avg_resource_utility,0.981842,0.000089,50,0.981817,0.981867
standard_marl_no_social,sybil,0.4,True,high,True,avg_privacy_utility,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,sybil,0.4,True,high,True,avg_incentive_utility,0.599570,0.000185,50,0.599518,0.599621
standard_marl_no_social,sybil,0.4,True,high,True,energy_consumed,0.064704,0.000474,50,0.064572,0.064835
standard_marl_no_social,sybil,0.4,True,high,True,bandwidth_consumed,0.274606,0.002576,50,0.273892,0.275320
standard_marl_no_social,sybil,0.4,True,high,True,compute_consumed,0.366465,0.003196,50,0.365579,0.367351
standard_marl_no_social,sybil,0.4,True,high,True,throughput_mbps,25.093120,0.721203,50,24.893213,25.293027
standard_marl_no_social,sybil,0.4,True,high,True,packet_delivery_ratio,0.447895,0.013094,50,0.444266,0.451525
standard_marl_no_social,sybil,0.4,True,high,True,e2e_delay_ms,92.338460,1.051942,50,92.046877,92.630044
standard_marl_no_social,sybil,0.4,True,high,True,active_nodes,50.000000,0.000000,50,50.000000,50.000000
standard_marl_no_social,sybil,0.4,True,high,True,reputation_honest,0.754482,0.033399,50,0.745225,0.763740
standard_marl_no_social,sybil,0.4,True,high,True,reputation_attacker,0.192010,0.009895,50,0.189268,0.194753
standard_marl_no_social,sybil,0.4,True,high,True,reputation_separation,0.562472,0.036986,50,0.552220,0.572724
standard_marl_no_social,sybil,0.4,True,high,True,attacker_defection_rate,0.932638,0.017290,50,0.927846,0.937431
standard_marl_no_social,sybil,0.4,True,high,True,decision_distortion,0.081130,0.007541,50,0.079039,0.083220
standard_marl_no_social,sybil,0.4,True,high,True,decision_distortion_evidenced,0.062924,0.010735,50,0.059949,0.065900
standard_marl_no_social,sybil,0.4,True,high,True,decision_distortion_counterfactual,0.091230,0.008327,50,0.088922,0.093538
standard_marl_no_social,sybil,0.4,True,high,True,decision_distortion_counterfactual_evidenced,0.080238,0.014311,50,0.076271,0.084204
standard_marl_no_social,whitewashing,0.1,True,high,True,generated_tasks,6.997640,0.028191,50,6.989826,7.005454
standard_marl_no_social,whitewashing,0.1,True,high,True,completed_tasks,4.443600,0.087695,50,4.419292,4.467908
standard_marl_no_social,whitewashing,0.1,True,high,True,attempted_interactions,6.997640,0.028191,50,6.989826,7.005454
standard_marl_no_social,whitewashing,0.1,True,high,True,successful_cooperations,4.443600,0.087695,50,4.419292,4.467908
standard_marl_no_social,whitewashing,0.1,True,high,True,failed_interactions,2.554040,0.085062,50,2.530462,2.577618
standard_marl_no_social,whitewashing,0.1,True,high,True,blocked_privacy_interactions,0.000000,0.000000,50,0.000000,0.000000
standard_marl_no_social,whitewashing,0.1,True,high,True,cooperation_rate,0.634706,0.012158,50,0.631336,0.638076
standard_marl_no_social,whitewashing,0.1,True,high,True,task_completion_ratio,0.634706,0.012158,50,0.631336,0.638076
standard_marl_no_social,whitewashing,0.1,True,high,True,reliability_score,0.634706,0.012158,50,0.631336,0.638076
standard_marl_no_social,whitewashing,0.1,True,high,True,resource_efficiency,0.614951,0.011793,50,0.611682,0.618220
standard_marl_no_social,whitewashing,0.1,True,high,True,fairness_index,0.897096,0.009406,50,0.894488,0.899703
standard_marl_no_social,whitewashing,0.1,True,high,True,trust_stability_index,0.734773,0.007303,50,0.732749,0.736798
standard_marl_no_social,whitewashing,0.1,True,high,True,privacy_exposure_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,whitewashing,0.1,True,high,True,candidate_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,whitewashing,0.1,True,high,True,accepted_privacy_exposure,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,whitewashing,0.1,True,high,True,avg_trust,0.609196,0.009268,50,0.606627,0.611765
standard_marl_no_social,whitewashing,0.1,True,high,True,trust_variance,0.066307,0.001826,50,0.065801,0.066813
standard_marl_no_social,whitewashing,0.1,True,high,True,avg_preference,0.654964,0.006918,50,0.653047,0.656882
standard_marl_no_social,whitewashing,0.1,True,high,True,avg_reciprocity,0.688269,0.014108,50,0.684358,0.692179
standard_marl_no_social,whitewashing,0.1,True,high,True,avg_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,whitewashing,0.1,True,high,True,avg_total_utility,0.861821,0.001285,50,0.861465,0.862178
standard_marl_no_social,whitewashing,0.1,True,high,True,avg_system_utility,0.735552,0.001014,50,0.735271,0.735833
standard_marl_no_social,whitewashing,0.1,True,high,True,avg_social_utility,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,whitewashing,0.1,True,high,True,avg_resource_utility,0.981844,0.000088,50,0.981820,0.981869
standard_marl_no_social,whitewashing,0.1,True,high,True,avg_privacy_utility,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,whitewashing,0.1,True,high,True,avg_incentive_utility,0.599597,0.000200,50,0.599542,0.599653
standard_marl_no_social,whitewashing,0.1,True,high,True,energy_consumed,0.064676,0.000407,50,0.064564,0.064789
standard_marl_no_social,whitewashing,0.1,True,high,True,bandwidth_consumed,0.274393,0.002122,50,0.273805,0.274981
standard_marl_no_social,whitewashing,0.1,True,high,True,compute_consumed,0.366249,0.002994,50,0.365419,0.367079
standard_marl_no_social,whitewashing,0.1,True,high,True,throughput_mbps,35.548800,0.701562,50,35.354337,35.743263
standard_marl_no_social,whitewashing,0.1,True,high,True,packet_delivery_ratio,0.634706,0.012158,50,0.631336,0.638076
standard_marl_no_social,whitewashing,0.1,True,high,True,e2e_delay_ms,93.947932,0.682036,50,93.758881,94.136983
standard_marl_no_social,whitewashing,0.1,True,high,True,active_nodes,50.000000,0.000000,50,50.000000,50.000000
standard_marl_no_social,whitewashing,0.1,True,high,True,reputation_honest,0.754665,0.024918,50,0.747758,0.761572
standard_marl_no_social,whitewashing,0.1,True,high,True,reputation_attacker,0.250162,0.058759,50,0.233875,0.266449
standard_marl_no_social,whitewashing,0.1,True,high,True,reputation_separation,0.504503,0.061234,50,0.487530,0.521476
standard_marl_no_social,whitewashing,0.1,True,high,True,attacker_defection_rate,0.979177,0.007643,50,0.977059,0.981296
standard_marl_no_social,whitewashing,0.1,True,high,True,whitewash_events,60.000000,0.000000,50,60.000000,60.000000
standard_marl_no_social,whitewashing,0.1,True,high,True,decision_distortion,0.080084,0.003864,50,0.079013,0.081155
standard_marl_no_social,whitewashing,0.1,True,high,True,decision_distortion_evidenced,0.061872,0.005237,50,0.060420,0.063324
standard_marl_no_social,whitewashing,0.1,True,high,True,decision_distortion_counterfactual,0.089775,0.004196,50,0.088612,0.090938
standard_marl_no_social,whitewashing,0.1,True,high,True,decision_distortion_counterfactual_evidenced,0.078604,0.006620,50,0.076769,0.080440
standard_marl_no_social,whitewashing,0.2,True,high,True,generated_tasks,7.003840,0.038311,50,6.993221,7.014459
standard_marl_no_social,whitewashing,0.2,True,high,True,completed_tasks,3.985720,0.084625,50,3.962263,4.009177
standard_marl_no_social,whitewashing,0.2,True,high,True,attempted_interactions,7.003840,0.038311,50,6.993221,7.014459
standard_marl_no_social,whitewashing,0.2,True,high,True,successful_cooperations,3.985720,0.084625,50,3.962263,4.009177
standard_marl_no_social,whitewashing,0.2,True,high,True,failed_interactions,3.018120,0.089920,50,2.993195,3.043045
standard_marl_no_social,whitewashing,0.2,True,high,True,blocked_privacy_interactions,0.000000,0.000000,50,0.000000,0.000000
standard_marl_no_social,whitewashing,0.2,True,high,True,cooperation_rate,0.569231,0.012171,50,0.565857,0.572605
standard_marl_no_social,whitewashing,0.2,True,high,True,task_completion_ratio,0.569231,0.012171,50,0.565857,0.572605
standard_marl_no_social,whitewashing,0.2,True,high,True,reliability_score,0.569231,0.012171,50,0.565857,0.572605
standard_marl_no_social,whitewashing,0.2,True,high,True,resource_efficiency,0.551501,0.011826,50,0.548223,0.554779
standard_marl_no_social,whitewashing,0.2,True,high,True,fairness_index,0.859471,0.014463,50,0.855462,0.863480
standard_marl_no_social,whitewashing,0.2,True,high,True,trust_stability_index,0.725123,0.007535,50,0.723035,0.727212
standard_marl_no_social,whitewashing,0.2,True,high,True,privacy_exposure_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,whitewashing,0.2,True,high,True,candidate_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,whitewashing,0.2,True,high,True,accepted_privacy_exposure,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,whitewashing,0.2,True,high,True,avg_trust,0.600175,0.009557,50,0.597526,0.602825
standard_marl_no_social,whitewashing,0.2,True,high,True,trust_variance,0.068719,0.001884,50,0.068197,0.069241
standard_marl_no_social,whitewashing,0.2,True,high,True,avg_preference,0.649160,0.006778,50,0.647281,0.651038
standard_marl_no_social,whitewashing,0.2,True,high,True,avg_reciprocity,0.679875,0.011794,50,0.676606,0.683144
standard_marl_no_social,whitewashing,0.2,True,high,True,avg_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,whitewashing,0.2,True,high,True,avg_total_utility,0.862031,0.001402,50,0.861642,0.862420
standard_marl_no_social,whitewashing,0.2,True,high,True,avg_system_utility,0.735712,0.001075,50,0.735413,0.736010
standard_marl_no_social,whitewashing,0.2,True,high,True,avg_social_utility,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,whitewashing,0.2,True,high,True,avg_resource_utility,0.981839,0.000095,50,0.981813,0.981866
standard_marl_no_social,whitewashing,0.2,True,high,True,avg_privacy_utility,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,whitewashing,0.2,True,high,True,avg_incentive_utility,0.599624,0.000206,50,0.599567,0.599681
standard_marl_no_social,whitewashing,0.2,True,high,True,energy_consumed,0.064688,0.000450,50,0.064563,0.064812
standard_marl_no_social,whitewashing,0.2,True,high,True,bandwidth_consumed,0.274781,0.002630,50,0.274052,0.275510
standard_marl_no_social,whitewashing,0.2,True,high,True,compute_consumed,0.366565,0.003641,50,0.365556,0.367574
standard_marl_no_social,whitewashing,0.2,True,high,True,throughput_mbps,31.885760,0.676996,50,31.698106,32.073414
standard_marl_no_social,whitewashing,0.2,True,high,True,packet_delivery_ratio,0.569231,0.012171,50,0.565857,0.572605
standard_marl_no_social,whitewashing,0.2,True,high,True,e2e_delay_ms,93.727968,0.706057,50,93.532259,93.923677
standard_marl_no_social,whitewashing,0.2,True,high,True,active_nodes,50.000000,0.000000,50,50.000000,50.000000
standard_marl_no_social,whitewashing,0.2,True,high,True,reputation_honest,0.746147,0.030486,50,0.737696,0.754597
standard_marl_no_social,whitewashing,0.2,True,high,True,reputation_attacker,0.270754,0.041760,50,0.259179,0.282329
standard_marl_no_social,whitewashing,0.2,True,high,True,reputation_separation,0.475393,0.055134,50,0.460110,0.490675
standard_marl_no_social,whitewashing,0.2,True,high,True,attacker_defection_rate,0.979257,0.004829,50,0.977918,0.980595
standard_marl_no_social,whitewashing,0.2,True,high,True,whitewash_events,120.000000,0.000000,50,120.000000,120.000000
standard_marl_no_social,whitewashing,0.2,True,high,True,decision_distortion,0.079286,0.003871,50,0.078213,0.080359
standard_marl_no_social,whitewashing,0.2,True,high,True,decision_distortion_evidenced,0.061173,0.006882,50,0.059265,0.063080
standard_marl_no_social,whitewashing,0.2,True,high,True,decision_distortion_counterfactual,0.089222,0.005135,50,0.087799,0.090645
standard_marl_no_social,whitewashing,0.2,True,high,True,decision_distortion_counterfactual_evidenced,0.078127,0.009569,50,0.075475,0.080779
standard_marl_no_social,whitewashing,0.3,True,high,True,generated_tasks,7.003480,0.029304,50,6.995357,7.011603
standard_marl_no_social,whitewashing,0.3,True,high,True,completed_tasks,3.490080,0.097319,50,3.463105,3.517055
standard_marl_no_social,whitewashing,0.3,True,high,True,attempted_interactions,7.003480,0.029304,50,6.995357,7.011603
standard_marl_no_social,whitewashing,0.3,True,high,True,successful_cooperations,3.490080,0.097319,50,3.463105,3.517055
standard_marl_no_social,whitewashing,0.3,True,high,True,failed_interactions,3.513400,0.104000,50,3.484573,3.542227
standard_marl_no_social,whitewashing,0.3,True,high,True,blocked_privacy_interactions,0.000000,0.000000,50,0.000000,0.000000
standard_marl_no_social,whitewashing,0.3,True,high,True,cooperation_rate,0.498266,0.014268,50,0.494311,0.502221
standard_marl_no_social,whitewashing,0.3,True,high,True,task_completion_ratio,0.498266,0.014268,50,0.494311,0.502221
standard_marl_no_social,whitewashing,0.3,True,high,True,reliability_score,0.498266,0.014268,50,0.494311,0.502221
standard_marl_no_social,whitewashing,0.3,True,high,True,resource_efficiency,0.482752,0.013828,50,0.478919,0.486585
standard_marl_no_social,whitewashing,0.3,True,high,True,fairness_index,0.819002,0.019038,50,0.813725,0.824279
standard_marl_no_social,whitewashing,0.3,True,high,True,trust_stability_index,0.713466,0.008298,50,0.711166,0.715766
standard_marl_no_social,whitewashing,0.3,True,high,True,privacy_exposure_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,whitewashing,0.3,True,high,True,candidate_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,whitewashing,0.3,True,high,True,accepted_privacy_exposure,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,whitewashing,0.3,True,high,True,avg_trust,0.592166,0.012550,50,0.588687,0.595645
standard_marl_no_social,whitewashing,0.3,True,high,True,trust_variance,0.071633,0.002075,50,0.071058,0.072209
standard_marl_no_social,whitewashing,0.3,True,high,True,avg_preference,0.643952,0.009601,50,0.641291,0.646613
standard_marl_no_social,whitewashing,0.3,True,high,True,avg_reciprocity,0.663178,0.015880,50,0.658776,0.667580
standard_marl_no_social,whitewashing,0.3,True,high,True,avg_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,whitewashing,0.3,True,high,True,avg_total_utility,0.861771,0.001121,50,0.861460,0.862082
standard_marl_no_social,whitewashing,0.3,True,high,True,avg_system_utility,0.735493,0.000853,50,0.735256,0.735729
standard_marl_no_social,whitewashing,0.3,True,high,True,avg_social_utility,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,whitewashing,0.3,True,high,True,avg_resource_utility,0.981831,0.000078,50,0.981809,0.981852
standard_marl_no_social,whitewashing,0.3,True,high,True,avg_privacy_utility,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,whitewashing,0.3,True,high,True,avg_incentive_utility,0.599578,0.000163,50,0.599533,0.599624
standard_marl_no_social,whitewashing,0.3,True,high,True,energy_consumed,0.064784,0.000387,50,0.064677,0.064892
standard_marl_no_social,whitewashing,0.3,True,high,True,bandwidth_consumed,0.275048,0.001771,50,0.274557,0.275539
standard_marl_no_social,whitewashing,0.3,True,high,True,compute_consumed,0.366474,0.003081,50,0.365620,0.367328
standard_marl_no_social,whitewashing,0.3,True,high,True,throughput_mbps,27.920640,0.778553,50,27.704836,28.136444
standard_marl_no_social,whitewashing,0.3,True,high,True,packet_delivery_ratio,0.498266,0.014268,50,0.494311,0.502221
standard_marl_no_social,whitewashing,0.3,True,high,True,e2e_delay_ms,93.291854,0.810216,50,93.067274,93.516435
standard_marl_no_social,whitewashing,0.3,True,high,True,active_nodes,50.000000,0.000000,50,50.000000,50.000000
standard_marl_no_social,whitewashing,0.3,True,high,True,reputation_honest,0.741223,0.035553,50,0.731368,0.751078
standard_marl_no_social,whitewashing,0.3,True,high,True,reputation_attacker,0.274595,0.035521,50,0.264749,0.284441
standard_marl_no_social,whitewashing,0.3,True,high,True,reputation_separation,0.466628,0.047718,50,0.453401,0.479854
standard_marl_no_social,whitewashing,0.3,True,high,True,attacker_defection_rate,0.979286,0.004253,50,0.978107,0.980464
standard_marl_no_social,whitewashing,0.3,True,high,True,whitewash_events,180.000000,0.000000,50,180.000000,180.000000
standard_marl_no_social,whitewashing,0.3,True,high,True,decision_distortion,0.079217,0.005360,50,0.077731,0.080702
standard_marl_no_social,whitewashing,0.3,True,high,True,decision_distortion_evidenced,0.060087,0.006910,50,0.058172,0.062002
standard_marl_no_social,whitewashing,0.3,True,high,True,decision_distortion_counterfactual,0.088654,0.006165,50,0.086946,0.090363
standard_marl_no_social,whitewashing,0.3,True,high,True,decision_distortion_counterfactual_evidenced,0.076457,0.009228,50,0.073899,0.079015
standard_marl_no_social,whitewashing,0.4,True,high,True,generated_tasks,7.001520,0.035751,50,6.991610,7.011430
standard_marl_no_social,whitewashing,0.4,True,high,True,completed_tasks,3.006360,0.089265,50,2.981617,3.031103
standard_marl_no_social,whitewashing,0.4,True,high,True,attempted_interactions,7.001520,0.035751,50,6.991610,7.011430
standard_marl_no_social,whitewashing,0.4,True,high,True,successful_cooperations,3.006360,0.089265,50,2.981617,3.031103
standard_marl_no_social,whitewashing,0.4,True,high,True,failed_interactions,3.995160,0.092767,50,3.969446,4.020874
standard_marl_no_social,whitewashing,0.4,True,high,True,blocked_privacy_interactions,0.000000,0.000000,50,0.000000,0.000000
standard_marl_no_social,whitewashing,0.4,True,high,True,cooperation_rate,0.429273,0.012829,50,0.425718,0.432829
standard_marl_no_social,whitewashing,0.4,True,high,True,task_completion_ratio,0.429273,0.012829,50,0.425718,0.432829
standard_marl_no_social,whitewashing,0.4,True,high,True,reliability_score,0.429273,0.012829,50,0.425718,0.432829
standard_marl_no_social,whitewashing,0.4,True,high,True,resource_efficiency,0.415905,0.012436,50,0.412458,0.419352
standard_marl_no_social,whitewashing,0.4,True,high,True,fairness_index,0.770492,0.017277,50,0.765703,0.775281
standard_marl_no_social,whitewashing,0.4,True,high,True,trust_stability_index,0.697945,0.009598,50,0.695284,0.700605
standard_marl_no_social,whitewashing,0.4,True,high,True,privacy_exposure_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,whitewashing,0.4,True,high,True,candidate_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,whitewashing,0.4,True,high,True,accepted_privacy_exposure,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,whitewashing,0.4,True,high,True,avg_trust,0.572497,0.013115,50,0.568862,0.576133
standard_marl_no_social,whitewashing,0.4,True,high,True,trust_variance,0.075514,0.002400,50,0.074849,0.076179
standard_marl_no_social,whitewashing,0.4,True,high,True,avg_preference,0.629515,0.009032,50,0.627011,0.632018
standard_marl_no_social,whitewashing,0.4,True,high,True,avg_reciprocity,0.634107,0.015525,50,0.629804,0.638411
standard_marl_no_social,whitewashing,0.4,True,high,True,avg_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,whitewashing,0.4,True,high,True,avg_total_utility,0.861637,0.001188,50,0.861308,0.861966
standard_marl_no_social,whitewashing,0.4,True,high,True,avg_system_utility,0.735405,0.000929,50,0.735148,0.735663
standard_marl_no_social,whitewashing,0.4,True,high,True,avg_social_utility,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,whitewashing,0.4,True,high,True,avg_resource_utility,0.981842,0.000089,50,0.981817,0.981867
standard_marl_no_social,whitewashing,0.4,True,high,True,avg_privacy_utility,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,whitewashing,0.4,True,high,True,avg_incentive_utility,0.599570,0.000185,50,0.599518,0.599621
standard_marl_no_social,whitewashing,0.4,True,high,True,energy_consumed,0.064704,0.000474,50,0.064572,0.064835
standard_marl_no_social,whitewashing,0.4,True,high,True,bandwidth_consumed,0.274606,0.002576,50,0.273892,0.275320
standard_marl_no_social,whitewashing,0.4,True,high,True,compute_consumed,0.366465,0.003196,50,0.365579,0.367351
standard_marl_no_social,whitewashing,0.4,True,high,True,throughput_mbps,24.050880,0.714122,50,23.852936,24.248824
standard_marl_no_social,whitewashing,0.4,True,high,True,packet_delivery_ratio,0.429273,0.012829,50,0.425718,0.432829
standard_marl_no_social,whitewashing,0.4,True,high,True,e2e_delay_ms,91.918185,1.023314,50,91.634536,92.201833
standard_marl_no_social,whitewashing,0.4,True,high,True,active_nodes,50.000000,0.000000,50,50.000000,50.000000
standard_marl_no_social,whitewashing,0.4,True,high,True,reputation_honest,0.726162,0.043182,50,0.714193,0.738132
standard_marl_no_social,whitewashing,0.4,True,high,True,reputation_attacker,0.273318,0.028586,50,0.265394,0.281241
standard_marl_no_social,whitewashing,0.4,True,high,True,reputation_separation,0.452844,0.052016,50,0.438426,0.467262
standard_marl_no_social,whitewashing,0.4,True,high,True,attacker_defection_rate,0.979168,0.003720,50,0.978137,0.980199
standard_marl_no_social,whitewashing,0.4,True,high,True,whitewash_events,240.000000,0.000000,50,240.000000,240.000000
standard_marl_no_social,whitewashing,0.4,True,high,True,decision_distortion,0.080581,0.007224,50,0.078579,0.082584
standard_marl_no_social,whitewashing,0.4,True,high,True,decision_distortion_evidenced,0.062764,0.011229,50,0.059652,0.065876
standard_marl_no_social,whitewashing,0.4,True,high,True,decision_distortion_counterfactual,0.090479,0.007926,50,0.088282,0.092676
standard_marl_no_social,whitewashing,0.4,True,high,True,decision_distortion_counterfactual_evidenced,0.079653,0.014373,50,0.075669,0.083637
trust_unaware,bad_mouthing,0.1,True,high,True,generated_tasks,7.005240,0.032798,50,6.996149,7.014331
trust_unaware,bad_mouthing,0.1,True,high,True,completed_tasks,4.522720,0.088919,50,4.498073,4.547367
trust_unaware,bad_mouthing,0.1,True,high,True,attempted_interactions,6.707240,0.082689,50,6.684320,6.730160
trust_unaware,bad_mouthing,0.1,True,high,True,successful_cooperations,4.522720,0.088919,50,4.498073,4.547367
trust_unaware,bad_mouthing,0.1,True,high,True,failed_interactions,2.184520,0.058089,50,2.168419,2.200621
trust_unaware,bad_mouthing,0.1,True,high,True,blocked_privacy_interactions,0.297480,0.075177,50,0.276642,0.318318
trust_unaware,bad_mouthing,0.1,True,high,True,cooperation_rate,0.674254,0.008519,50,0.671892,0.676615
trust_unaware,bad_mouthing,0.1,True,high,True,task_completion_ratio,0.645731,0.012433,50,0.642285,0.649178
trust_unaware,bad_mouthing,0.1,True,high,True,reliability_score,0.645784,0.012441,50,0.642335,0.649232
trust_unaware,bad_mouthing,0.1,True,high,True,resource_efficiency,0.626321,0.011939,50,0.623012,0.629630
trust_unaware,bad_mouthing,0.1,True,high,True,fairness_index,0.860436,0.012961,50,0.856844,0.864029
